order_id,created_time,pickup_restaurant,pickup_lat,pickup_lng,dropoff_area,dropoff_lat,dropoff_lng,estimated_delivery_time_min
ORD-SPREAD-1220,2025-01-15 18:52:12,Restaurant #851,25.304141,51.46744,Residential Unit,25.280998,51.484474,25
ORD-SPREAD-1221,2025-01-15 18:31:07,Restaurant #460,25.314725,51.503164,Residential Unit,25.338653,51.515524,25
ORD-SPREAD-1222,2025-01-15 18:46:52,Restaurant #750,25.336564,51.505861,Residential Unit,25.317581,51.509938,21
ORD-SPREAD-1223,2025-01-15 18:09:12,Restaurant #152,25.243456,51.53366,Residential Unit,25.233909,51.559166,24
ORD-SPREAD-1224,2025-01-15 18:40:36,Restaurant #213,25.269966,51.519803,Residential Unit,25.261987,51.503903,24
ORD-SPREAD-1225,2025-01-15 18:38:32,Restaurant #391,25.320191,51.482539,Residential Unit,25.326743,51.516744,25
ORD-SPREAD-1226,2025-01-15 18:36:45,Restaurant #751,25.267888,51.549468,Residential Unit,25.255117,51.546536,21
ORD-SPREAD-1227,2025-01-15 18:44:32,Restaurant #363,25.282278,51.484545,Residential Unit,25.26142,51.465794,25
ORD-SPREAD-1228,2025-01-15 18:46:53,Restaurant #668,25.291875,51.411853,Residential Unit,25.252585,51.411593,30
ORD-SPREAD-1229,2025-01-15 18:06:43,Restaurant #814,25.272659,51.502269,Residential Unit,25.289459,51.504826,17
ORD-SPREAD-1230,2025-01-15 18:22:46,Restaurant #193,25.258711,51.515584,Residential Unit,25.359848,51.489743,42
ORD-SPREAD-1231,2025-01-15 18:06:49,Restaurant #583,25.311283,51.466751,Residential Unit,25.292754,51.450086,19
ORD-SPREAD-1232,2025-01-15 18:33:46,Restaurant #370,25.291362,51.462386,Residential Unit,25.279812,51.528981,36
ORD-SPREAD-1233,2025-01-15 18:34:19,Restaurant #378,25.219557,51.500924,Residential Unit,25.231409,51.460752,29
ORD-SPREAD-1234,2025-01-15 18:09:40,Restaurant #407,25.341334,51.482604,Residential Unit,25.318203,51.443456,32
ORD-SPREAD-1235,2025-01-15 18:57:27,Restaurant #308,25.228189,51.498151,Residential Unit,25.250115,51.502082,26
ORD-SPREAD-1236,2025-01-15 18:31:34,Restaurant #401,25.279677,51.483863,Residential Unit,25.31913,51.458476,28
ORD-SPREAD-1237,2025-01-15 18:17:07,Restaurant #521,25.221519,51.460511,Residential Unit,25.221837,51.554181,39
ORD-SPREAD-1238,2025-01-15 18:03:36,Restaurant #490,25.25341,51.499101,Residential Unit,25.250556,51.495598,22
ORD-SPREAD-1239,2025-01-15 18:44:17,Restaurant #477,25.214804,51.506472,Residential Unit,25.251177,51.506556,26
ORD-SPREAD-1240,2025-01-15 18:21:37,Restaurant #863,25.295709,51.51607,Residential Unit,25.354481,51.483847,32
ORD-SPREAD-1241,2025-01-15 18:17:57,Restaurant #132,25.309772,51.449851,Residential Unit,25.238362,51.402768,41
ORD-SPREAD-1242,2025-01-15 18:40:43,Restaurant #819,25.374709,51.544637,Residential Unit,25.236688,51.523659,56
ORD-SPREAD-1243,2025-01-15 18:05:29,Restaurant #706,25.283447,51.51452,Residential Unit,25.291376,51.471593,32
ORD-SPREAD-1244,2025-01-15 18:52:34,Restaurant #231,25.341941,51.479242,Residential Unit,25.297727,51.491761,27
ORD-SPREAD-1245,2025-01-15 18:20:47,Restaurant #231,25.294779,51.495079,Residential Unit,25.292034,51.499792,15
ORD-SPREAD-1246,2025-01-15 18:19:52,Restaurant #873,25.270349,51.509333,Residential Unit,25.270476,51.497503,15
ORD-SPREAD-1247,2025-01-15 18:19:18,Restaurant #335,25.314408,51.51775,Residential Unit,25.278289,51.483165,26
ORD-SPREAD-1248,2025-01-15 18:41:27,Restaurant #201,25.275128,51.535374,Residential Unit,25.25892,51.556519,24
ORD-SPREAD-1249,2025-01-15 18:28:53,Restaurant #184,25.24674,51.455583,Residential Unit,25.219996,51.492568,32
ORD-SPREAD-1250,2025-01-15 18:31:09,Restaurant #398,25.234732,51.481801,Residential Unit,25.209147,51.525467,27
ORD-SPREAD-1251,2025-01-15 18:32:33,Restaurant #748,25.305247,51.488875,Residential Unit,25.298206,51.468929,21
ORD-SPREAD-1252,2025-01-15 18:55:24,Restaurant #159,25.250038,51.496528,Residential Unit,25.330765,51.517773,41
ORD-SPREAD-1253,2025-01-15 18:06:58,Restaurant #731,25.271089,51.444592,Residential Unit,25.317671,51.401273,33
ORD-SPREAD-1254,2025-01-15 18:25:22,Restaurant #946,25.298014,51.491708,Residential Unit,25.290843,51.504143,22
ORD-SPREAD-1255,2025-01-15 18:08:01,Restaurant #368,25.270324,51.556555,Residential Unit,25.333189,51.41685,62
ORD-SPREAD-1256,2025-01-15 18:57:26,Restaurant #211,25.246877,51.416424,Residential Unit,25.248456,51.406406,18
ORD-SPREAD-1257,2025-01-15 18:43:31,Restaurant #514,25.348345,51.507191,Residential Unit,25.363209,51.554215,29
ORD-SPREAD-1258,2025-01-15 18:38:34,Restaurant #395,25.219465,51.490805,Residential Unit,25.28941,51.402917,52
ORD-SPREAD-1259,2025-01-15 18:34:22,Restaurant #897,25.319982,51.491052,Residential Unit,25.328067,51.460651,28
ORD-SPREAD-1260,2025-01-15 18:29:45,Restaurant #599,25.250265,51.513022,Residential Unit,25.284999,51.476254,33
ORD-SPREAD-1261,2025-01-15 18:08:26,Restaurant #801,25.271676,51.476692,Residential Unit,25.287654,51.44979,27
ORD-SPREAD-1262,2025-01-15 18:59:04,Restaurant #399,25.237393,51.521282,Residential Unit,25.182575,51.474712,38
ORD-SPREAD-1263,2025-01-15 18:09:08,Restaurant #858,25.319719,51.508472,Residential Unit,25.263363,51.553696,37
ORD-SPREAD-1264,2025-01-15 18:34:08,Restaurant #190,25.292809,51.468584,Residential Unit,25.298638,51.442358,27
ORD-SPREAD-1265,2025-01-15 18:11:20,Restaurant #812,25.254256,51.514698,Residential Unit,25.275045,51.550123,27
ORD-SPREAD-1266,2025-01-15 18:02:04,Restaurant #667,25.346016,51.494075,Residential Unit,25.342001,51.417991,34
ORD-SPREAD-1267,2025-01-15 18:41:12,Restaurant #815,25.315775,51.513995,Residential Unit,25.309131,51.50135,21
ORD-SPREAD-1268,2025-01-15 18:04:30,Restaurant #145,25.338475,51.483468,Residential Unit,25.32016,51.51276,25
ORD-SPREAD-1269,2025-01-15 18:07:46,Restaurant #408,25.268465,51.460994,Residential Unit,25.285695,51.462214,22
ORD-SPREAD-1270,2025-01-15 18:53:18,Restaurant #481,25.244289,51.405164,Residential Unit,25.267183,51.405708,22
ORD-SPREAD-1271,2025-01-15 18:34:08,Restaurant #679,25.25708,51.527309,Residential Unit,25.255426,51.484054,31
ORD-SPREAD-1272,2025-01-15 18:07:18,Restaurant #531,25.194495,51.477698,Residential Unit,25.190539,51.472544,21
ORD-SPREAD-1273,2025-01-15 18:09:28,Restaurant #263,25.319372,51.497594,Residential Unit,25.289411,51.493632,28
ORD-SPREAD-1274,2025-01-15 18:33:01,Restaurant #150,25.254775,51.458205,Residential Unit,25.3275,51.447563,32
ORD-SPREAD-1275,2025-01-15 18:23:06,Restaurant #177,25.243358,51.506792,Residential Unit,25.291862,51.41459,42
ORD-SPREAD-1276,2025-01-15 18:04:28,Restaurant #483,25.261406,51.480637,Residential Unit,25.244727,51.504614,27
ORD-SPREAD-1277,2025-01-15 18:45:35,Restaurant #855,25.196043,51.501605,Residential Unit,25.373055,51.508322,66
ORD-SPREAD-1278,2025-01-15 18:39:31,Restaurant #886,25.187753,51.504417,Residential Unit,25.166772,51.502828,25
ORD-SPREAD-1279,2025-01-15 18:01:29,Restaurant #166,25.328621,51.447125,Residential Unit,25.360211,51.440903,25
ORD-SPREAD-1280,2025-01-15 18:09:57,Restaurant #787,25.128786,51.444308,Residential Unit,25.149292,51.449413,25
ORD-SPREAD-1281,2025-01-15 18:03:10,Restaurant #881,25.253959,51.502755,Residential Unit,25.256933,51.436797,39
ORD-SPREAD-1282,2025-01-15 18:46:11,Restaurant #122,25.37175,51.505663,Residential Unit,25.421654,51.458073,32
ORD-SPREAD-1283,2025-01-15 18:21:25,Restaurant #281,25.239983,51.435262,Residential Unit,25.249853,51.389041,32
ORD-SPREAD-1284,2025-01-15 18:51:04,Restaurant #117,25.282526,51.504114,Residential Unit,25.235865,51.468682,29
ORD-SPREAD-1285,2025-01-15 18:24:38,Restaurant #196,25.281472,51.428621,Residential Unit,25.31295,51.44465,23
ORD-SPREAD-1286,2025-01-15 18:29:10,Restaurant #113,25.288917,51.463166,Residential Unit,25.29304,51.476999,23
ORD-SPREAD-1287,2025-01-15 18:37:19,Restaurant #461,25.211058,51.503976,Residential Unit,25.259808,51.535267,33
ORD-SPREAD-1288,2025-01-15 18:13:47,Restaurant #525,25.348079,51.503437,Residential Unit,25.307651,51.513235,29
ORD-SPREAD-1289,2025-01-15 18:24:27,Restaurant #685,25.269244,51.505036,Residential Unit,25.250067,51.516875,18
ORD-SPREAD-1290,2025-01-15 18:50:15,Restaurant #123,25.277208,51.544803,Residential Unit,25.311246,51.487202,38
ORD-SPREAD-1291,2025-01-15 18:09:07,Restaurant #468,25.222457,51.436366,Residential Unit,25.22493,51.388829,31
ORD-SPREAD-1292,2025-01-15 18:57:28,Restaurant #916,25.201105,51.491267,Residential Unit,25.203885,51.537688,27
ORD-SPREAD-1293,2025-01-15 18:29:50,Restaurant #898,25.235964,51.539528,Residential Unit,25.243755,51.487421,28
ORD-SPREAD-1294,2025-01-15 18:35:27,Restaurant #203,25.249527,51.528555,Residential Unit,25.270244,51.513483,27
ORD-SPREAD-1295,2025-01-15 18:40:11,Restaurant #654,25.309054,51.493798,Residential Unit,25.311804,51.472572,19
ORD-SPREAD-1296,2025-01-15 18:35:21,Restaurant #630,25.258484,51.465159,Residential Unit,25.276453,51.424514,27
ORD-SPREAD-1297,2025-01-15 18:09:57,Restaurant #409,25.24919,51.431335,Residential Unit,25.315183,51.516476,42
ORD-SPREAD-1298,2025-01-15 18:16:23,Restaurant #972,25.241177,51.527025,Residential Unit,25.341217,51.512284,48
ORD-SPREAD-1299,2025-01-15 18:04:39,Restaurant #642,25.322908,51.476791,Residential Unit,25.26639,51.474594,36
