order_id,created_time,pickup_restaurant,pickup_lat,pickup_lng,dropoff_area,dropoff_lat,dropoff_lng,estimated_delivery_time_min
ORD-1217,2025-01-15 18:26:27,Al Sadd Restaurant 15,25.294552,51.482063,Al Sadd Residence,25.320105,51.460283,16
ORD-1218,2025-01-15 18:29:11,West Bay Restaurant 18,25.317148,51.496809,West Bay Residence,25.333472,51.514842,16
ORD-1219,2025-01-15 18:27:44,The Pearl Restaurant 1,25.370421,51.553975,The Pearl Residence,25.373249,51.548872,15
ORD-1220,2025-01-15 18:15:46,Al Waab Restaurant 8,25.274668,51.449738,Al Waab Residence,25.315692,51.512477,26
ORD-1221,2025-01-15 18:47:11,Al Sadd Restaurant 16,25.302154,51.506393,Al Sadd Residence,25.30611,51.46203,16
ORD-1222,2025-01-15 18:14:48,The Pearl Restaurant 15,25.374483,51.548635,The Pearl Residence,25.373266,51.549051,8
ORD-1223,2025-01-15 18:58:48,Old Airport Restaurant 6,25.234864,51.554128,Old Airport Residence,25.25579,51.529664,22
ORD-1224,2025-01-15 18:59:38,West Bay Restaurant 17,25.319653,51.512692,West Bay Residence,25.32182,51.512251,13
ORD-1225,2025-01-15 18:26:20,West Bay Restaurant 1,25.305335,51.5091,West Bay Residence,25.329576,51.518048,20
ORD-1226,2025-01-15 18:43:04,Lusail Restaurant 17,25.393923,51.48832,Lusail Residence,25.413284,51.510443,19
ORD-1227,2025-01-15 18:10:30,Al Sadd Restaurant 14,25.277696,51.479344,Al Sadd Residence,25.372008,51.549682,41
ORD-1228,2025-01-15 18:59:57,Al Waab Restaurant 8,25.256394,51.459966,Al Waab Residence,25.371555,51.550897,49
ORD-1229,2025-01-15 18:53:47,Old Airport Restaurant 2,25.232136,51.555911,Old Airport Residence,25.268015,51.558593,22
ORD-1230,2025-01-15 18:27:15,Al Sadd Restaurant 19,25.303512,51.508201,Al Sadd Residence,25.29479,51.502055,17
ORD-1231,2025-01-15 18:30:06,West Bay Restaurant 8,25.317558,51.506787,West Bay Residence,25.373186,51.547069,21
ORD-1232,2025-01-15 18:04:47,West Bay Restaurant 16,25.316148,51.515954,West Bay Residence,25.280928,51.449424,30
ORD-1233,2025-01-15 18:54:37,Al Waab Restaurant 20,25.26251,51.447004,Al Waab Residence,25.240431,51.442519,20
ORD-1234,2025-01-15 18:23:05,Al Waab Restaurant 3,25.254706,51.485024,Al Waab Residence,25.244117,51.475378,10
ORD-1235,2025-01-15 18:21:52,Al Sadd Restaurant 10,25.278374,51.519359,Al Sadd Residence,25.255954,51.441441,25
ORD-1236,2025-01-15 18:11:29,Al Sadd Restaurant 5,25.294556,51.503716,Al Sadd Residence,25.2391,51.561658,24
ORD-1237,2025-01-15 18:55:28,Old Airport Restaurant 7,25.224964,51.540938,Old Airport Residence,25.233703,51.557146,18
ORD-1238,2025-01-15 18:01:02,Old Airport Restaurant 20,25.23492,51.548758,Old Airport Residence,25.240731,51.56275,15
ORD-1239,2025-01-15 18:57:38,Old Airport Restaurant 19,25.243025,51.557307,Old Airport Residence,25.261114,51.470886,31
ORD-1240,2025-01-15 18:48:15,Lusail Restaurant 2,25.402295,51.516821,Lusail Residence,25.438641,51.477127,18
ORD-1241,2025-01-15 18:41:00,The Pearl Restaurant 11,25.379475,51.543886,The Pearl Residence,25.372774,51.547061,12
ORD-1242,2025-01-15 18:53:00,The Pearl Restaurant 12,25.377401,51.547488,The Pearl Residence,25.377371,51.548221,13
ORD-1243,2025-01-15 18:23:28,West Bay Restaurant 15,25.322831,51.509716,West Bay Residence,25.332182,51.514614,17
ORD-1244,2025-01-15 18:40:23,Old Airport Restaurant 18,25.245499,51.536198,Old Airport Residence,25.228913,51.563181,22
ORD-1245,2025-01-15 18:50:19,The Pearl Restaurant 8,25.377423,51.552507,The Pearl Residence,25.373101,51.549977,7
ORD-1246,2025-01-15 18:24:28,West Bay Restaurant 19,25.321392,51.516967,West Bay Residence,25.318125,51.514305,10
ORD-1247,2025-01-15 18:49:09,West Bay Restaurant 5,25.306888,51.51398,West Bay Residence,25.320139,51.514199,15
ORD-1248,2025-01-15 18:55:21,Al Waab Restaurant 5,25.246668,51.447966,Al Waab Residence,25.282174,51.453868,23
ORD-1249,2025-01-15 18:02:59,Old Airport Restaurant 5,25.261334,51.567095,Old Airport Residence,25.411422,51.508606,46
ORD-1250,2025-01-15 18:07:59,Al Waab Restaurant 7,25.258411,51.445864,Al Waab Residence,25.314577,51.485567,22
ORD-1251,2025-01-15 18:54:06,Al Sadd Restaurant 18,25.289045,51.471713,Al Sadd Residence,25.292193,51.485366,16
ORD-1252,2025-01-15 18:46:40,Al Sadd Restaurant 1,25.300263,51.503098,Al Sadd Residence,25.282488,51.476743,22
ORD-1253,2025-01-15 18:49:16,Al Waab Restaurant 20,25.25718,51.461927,Al Waab Residence,25.24235,51.441994,17
ORD-1254,2025-01-15 18:56:56,Al Sadd Restaurant 9,25.266582,51.497056,Al Sadd Residence,25.303009,51.485842,14
ORD-1255,2025-01-15 18:02:19,West Bay Restaurant 6,25.327003,51.520418,West Bay Residence,25.404086,51.489399,29
ORD-1256,2025-01-15 18:14:44,Lusail Restaurant 5,25.434303,51.482656,Lusail Residence,25.424564,51.511349,19
ORD-1257,2025-01-15 18:39:55,Al Waab Restaurant 16,25.257859,51.466101,Al Waab Residence,25.262536,51.455548,16
ORD-1258,2025-01-15 18:11:00,Al Waab Restaurant 14,25.281477,51.458216,Al Waab Residence,25.389228,51.521037,39
ORD-1259,2025-01-15 18:15:17,West Bay Restaurant 8,25.307447,51.504918,West Bay Residence,25.361235,51.52422,20
ORD-1260,2025-01-15 18:16:52,West Bay Restaurant 7,25.330477,51.52042,West Bay Residence,25.322769,51.519839,13
ORD-1261,2025-01-15 18:38:15,Old Airport Restaurant 13,25.243628,51.548929,Old Airport Residence,25.233261,51.55445,9
ORD-1262,2025-01-15 18:16:09,West Bay Restaurant 18,25.311757,51.493172,West Bay Residence,25.330982,51.520458,20
ORD-1263,2025-01-15 18:52:46,The Pearl Restaurant 11,25.37338,51.549883,The Pearl Residence,25.300878,51.501295,26
ORD-1264,2025-01-15 18:06:26,West Bay Restaurant 20,25.320367,51.510561,West Bay Residence,25.313875,51.511802,6
ORD-1265,2025-01-15 18:53:15,Al Sadd Restaurant 15,25.302535,51.467996,Al Sadd Residence,25.28448,51.49854,20
ORD-1266,2025-01-15 18:33:20,Al Waab Restaurant 12,25.269868,51.456553,Al Waab Residence,25.256739,51.424843,23
ORD-1267,2025-01-15 18:05:02,Lusail Restaurant 20,25.395522,51.518642,Lusail Residence,25.385856,51.488535,18
ORD-1268,2025-01-15 18:24:04,Lusail Restaurant 10,25.401546,51.506579,Lusail Residence,25.38809,51.486361,20
ORD-1269,2025-01-15 18:48:33,The Pearl Restaurant 15,25.374969,51.539818,The Pearl Residence,25.364922,51.55271,19
ORD-1270,2025-01-15 18:24:55,Al Sadd Restaurant 17,25.298159,51.493581,Al Sadd Residence,25.229037,51.546837,36
ORD-1271,2025-01-15 18:49:28,Al Waab Restaurant 17,25.250968,51.472265,Al Waab Residence,25.236039,51.456168,12
ORD-1272,2025-01-15 18:09:04,The Pearl Restaurant 11,25.375881,51.545983,The Pearl Residence,25.312086,51.495488,30
ORD-1273,2025-01-15 18:17:34,Old Airport Restaurant 9,25.225372,51.561909,Old Airport Residence,25.238557,51.555826,17
ORD-1274,2025-01-15 18:15:28,West Bay Restaurant 3,25.314232,51.510884,West Bay Residence,25.331165,51.512581,21
ORD-1275,2025-01-15 18:22:33,West Bay Restaurant 9,25.334053,51.517806,West Bay Residence,25.312776,51.517914,16
ORD-1276,2025-01-15 18:27:55,Al Sadd Restaurant 1,25.285391,51.48263,Al Sadd Residence,25.226047,51.566289,30
ORD-1277,2025-01-15 18:23:19,West Bay Restaurant 3,25.322397,51.503875,West Bay Residence,25.292497,51.505403,23
ORD-1278,2025-01-15 18:27:11,Al Waab Restaurant 12,25.248233,51.480345,Al Waab Residence,25.274356,51.436739,23
ORD-1279,2025-01-15 18:01:05,West Bay Restaurant 5,25.310954,51.502619,West Bay Residence,25.321914,51.508471,14
ORD-1280,2025-01-15 18:00:17,Al Waab Restaurant 11,25.271985,51.4331,Al Waab Residence,25.377454,51.545233,51
ORD-1281,2025-01-15 18:01:57,The Pearl Restaurant 4,25.369425,51.554486,The Pearl Residence,25.375507,51.541652,16
ORD-1282,2025-01-15 18:27:29,West Bay Restaurant 19,25.310965,51.509235,West Bay Residence,25.320251,51.51786,12
ORD-1283,2025-01-15 18:50:08,Al Sadd Restaurant 6,25.301064,51.478365,Al Sadd Residence,25.294941,51.510452,24
ORD-1284,2025-01-15 18:33:07,Al Waab Restaurant 9,25.275328,51.454468,Al Waab Residence,25.258476,51.453022,20
ORD-1285,2025-01-15 18:44:54,Al Sadd Restaurant 7,25.30512,51.507501,Al Sadd Residence,25.294447,51.498014,16
ORD-1286,2025-01-15 18:19:58,West Bay Restaurant 3,25.323451,51.520591,West Bay Residence,25.330244,51.504846,16
ORD-1287,2025-01-15 18:38:19,Lusail Restaurant 14,25.421156,51.466508,Lusail Residence,25.313743,51.512001,37
ORD-1288,2025-01-15 18:04:30,Old Airport Restaurant 8,25.234515,51.565898,Old Airport Residence,25.237328,51.557266,14
ORD-1289,2025-01-15 18:49:41,Al Waab Restaurant 3,25.235212,51.452569,Al Waab Residence,25.26528,51.456541,17
ORD-1290,2025-01-15 18:29:09,The Pearl Restaurant 14,25.375892,51.552266,The Pearl Residence,25.373329,51.554939,10
ORD-1291,2025-01-15 18:38:18,Al Waab Restaurant 13,25.233664,51.437019,Al Waab Residence,25.31524,51.517748,36
ORD-1292,2025-01-15 18:24:34,West Bay Restaurant 10,25.320128,51.517322,West Bay Residence,25.353624,51.501871,24
ORD-1293,2025-01-15 18:03:49,Al Sadd Restaurant 13,25.296286,51.502036,Al Sadd Residence,25.285238,51.511097,16
ORD-1294,2025-01-15 18:38:23,Al Waab Restaurant 1,25.240663,51.475868,Al Waab Residence,25.273047,51.453125,27
ORD-1295,2025-01-15 18:51:03,Al Sadd Restaurant 8,25.286366,51.516033,Al Sadd Residence,25.291178,51.474915,23
ORD-1296,2025-01-15 18:00:36,The Pearl Restaurant 9,25.377011,51.549696,The Pearl Residence,25.372758,51.548055,8
ORD-1297,2025-01-15 18:36:42,Al Waab Restaurant 20,25.258226,51.446233,Al Waab Residence,25.326584,51.503598,35
ORD-1298,2025-01-15 18:30:11,Old Airport Restaurant 9,25.241581,51.555444,Old Airport Residence,25.230357,51.55749,13
ORD-1299,2025-01-15 18:48:25,Al Sadd Restaurant 16,25.267355,51.479142,Al Sadd Residence,25.284191,51.496439,14
ORD-1300,2025-01-15 18:06:25,Lusail Restaurant 20,25.399902,51.50947,Lusail Residence,25.418265,51.512306,18
ORD-1301,2025-01-15 18:34:09,Al Waab Restaurant 4,25.264612,51.434825,Al Waab Residence,25.241575,51.445314,21
ORD-1302,2025-01-15 18:31:04,Old Airport Restaurant 18,25.233282,51.562243,Old Airport Residence,25.391883,51.512801,54
ORD-1303,2025-01-15 18:15:43,Lusail Restaurant 1,25.397441,51.505692,Lusail Residence,25.402604,51.50914,14
ORD-1304,2025-01-15 18:51:58,The Pearl Restaurant 16,25.370029,51.551676,The Pearl Residence,25.377256,51.549326,11
ORD-1305,2025-01-15 18:14:09,The Pearl Restaurant 9,25.374301,51.547425,The Pearl Residence,25.365285,51.553853,17
ORD-1306,2025-01-15 18:13:59,Al Sadd Restaurant 19,25.309559,51.478715,Al Sadd Residence,25.296112,51.505179,19
ORD-1307,2025-01-15 18:48:41,Old Airport Restaurant 18,25.237827,51.53936,Old Airport Residence,25.242603,51.550837,16
ORD-1308,2025-01-15 18:06:15,Old Airport Restaurant 10,25.240872,51.540685,Old Airport Residence,25.229004,51.558708,17
ORD-1309,2025-01-15 18:51:16,Al Waab Restaurant 9,25.264473,51.479629,Al Waab Residence,25.268755,51.465558,20
ORD-1310,2025-01-15 18:11:38,Old Airport Restaurant 7,25.240253,51.555179,Old Airport Residence,25.233778,51.556529,12
ORD-1311,2025-01-15 18:02:45,Lusail Restaurant 12,25.396041,51.50052,Lusail Residence,25.373806,51.499569,17
ORD-1312,2025-01-15 18:14:52,Al Sadd Restaurant 14,25.2914,51.489989,Al Sadd Residence,25.234101,51.552166,29
ORD-1313,2025-01-15 18:58:32,Al Waab Restaurant 13,25.284412,51.441435,Al Waab Residence,25.255271,51.457587,22
ORD-1314,2025-01-15 18:42:37,The Pearl Restaurant 15,25.364546,51.554832,The Pearl Residence,25.373986,51.540727,15
ORD-1315,2025-01-15 18:29:31,Al Waab Restaurant 17,25.262334,51.469621,Al Waab Residence,25.263381,51.469356,13
ORD-1316,2025-01-15 18:24:50,The Pearl Restaurant 11,25.376516,51.540097,The Pearl Residence,25.238411,51.552357,46
ORD-1317,2025-01-15 18:36:05,Lusail Restaurant 10,25.408925,51.492534,Lusail Residence,25.286872,51.463509,40
ORD-1318,2025-01-15 18:42:42,Al Sadd Restaurant 16,25.278622,51.473607,Al Sadd Residence,25.248705,51.519979,22
ORD-1319,2025-01-15 18:50:52,West Bay Restaurant 12,25.321688,51.518431,West Bay Residence,25.328949,51.51055,10
ORD-1320,2025-01-15 18:12:53,West Bay Restaurant 6,25.317556,51.513046,West Bay Residence,25.261611,51.449145,33
ORD-1321,2025-01-15 18:28:51,Al Waab Restaurant 20,25.261067,51.442507,Al Waab Residence,25.301466,51.495691,30
ORD-1322,2025-01-15 18:02:54,Al Waab Restaurant 12,25.237705,51.455764,Al Waab Residence,25.268637,51.480718,22
ORD-1323,2025-01-15 18:14:36,The Pearl Restaurant 1,25.375115,51.549617,The Pearl Residence,25.335417,51.514908,23
ORD-1324,2025-01-15 18:12:59,Al Waab Restaurant 19,25.270523,51.435221,Al Waab Residence,25.242332,51.461841,23
ORD-1325,2025-01-15 18:02:07,Old Airport Restaurant 8,25.245764,51.568255,Old Airport Residence,25.251012,51.539111,21
ORD-1326,2025-01-15 18:43:11,West Bay Restaurant 2,25.326795,51.513601,West Bay Residence,25.288092,51.491627,22
ORD-1327,2025-01-15 18:08:15,Al Sadd Restaurant 7,25.305062,51.489909,Al Sadd Residence,25.300492,51.471141,20
ORD-1328,2025-01-15 18:02:18,Al Waab Restaurant 8,25.304653,51.466424,Al Waab Residence,25.261541,51.463698,25
ORD-1329,2025-01-15 18:59:53,Al Waab Restaurant 9,25.243298,51.447251,Al Waab Residence,25.261994,51.464203,17
ORD-1330,2025-01-15 18:36:54,Al Sadd Restaurant 14,25.322275,51.48993,Al Sadd Residence,25.250844,51.53953,32
ORD-1331,2025-01-15 18:06:14,Al Waab Restaurant 11,25.260678,51.476861,Al Waab Residence,25.261022,51.464401,20
ORD-1332,2025-01-15 18:15:13,Old Airport Restaurant 17,25.228672,51.565338,Old Airport Residence,25.231077,51.537298,15
ORD-1333,2025-01-15 18:46:41,West Bay Restaurant 10,25.328046,51.517877,West Bay Residence,25.319778,51.510649,11
ORD-1334,2025-01-15 18:50:18,Old Airport Restaurant 13,25.237818,51.546081,Old Airport Residence,25.217825,51.566718,17
ORD-1335,2025-01-15 18:10:36,The Pearl Restaurant 17,25.370069,51.550606,The Pearl Residence,25.372334,51.549139,13
ORD-1336,2025-01-15 18:45:37,The Pearl Restaurant 7,25.373239,51.554394,The Pearl Residence,25.376355,51.547306,14
ORD-1337,2025-01-15 18:22:42,Lusail Restaurant 6,25.386466,51.493568,Lusail Residence,25.388828,51.516204,17
ORD-1338,2025-01-15 18:49:17,West Bay Restaurant 17,25.334575,51.510818,West Bay Residence,25.315379,51.516433,17
ORD-1339,2025-01-15 18:24:48,Al Waab Restaurant 6,25.281342,51.457834,Al Waab Residence,25.294792,51.461346,16
ORD-1340,2025-01-15 18:24:21,Al Sadd Restaurant 9,25.274835,51.480333,Al Sadd Residence,25.309709,51.473853,22
ORD-1341,2025-01-15 18:09:09,Old Airport Restaurant 20,25.243169,51.553529,Old Airport Residence,25.232198,51.56677,14
ORD-1342,2025-01-15 18:35:12,Al Sadd Restaurant 7,25.301919,51.489972,Al Sadd Residence,25.292191,51.494452,15
ORD-1343,2025-01-15 18:39:23,Al Waab Restaurant 10,25.27042,51.437721,Al Waab Residence,25.253515,51.445475,15
ORD-1344,2025-01-15 18:53:58,Al Waab Restaurant 15,25.284603,51.450175,Al Waab Residence,25.265677,51.453024,14
ORD-1345,2025-01-15 18:14:38,Old Airport Restaurant 17,25.231823,51.556794,Old Airport Residence,25.392677,51.516514,52
ORD-1346,2025-01-15 18:22:14,West Bay Restaurant 17,25.317099,51.515782,West Bay Residence,25.331459,51.508963,18
ORD-1347,2025-01-15 18:04:01,Al Waab Restaurant 7,25.263742,51.467157,Al Waab Residence,25.374266,51.553582,46
ORD-1348,2025-01-15 18:18:15,Old Airport Restaurant 8,25.222254,51.569055,Old Airport Residence,25.274356,51.478547,36
ORD-1349,2025-01-15 18:28:59,The Pearl Restaurant 17,25.360076,51.554091,The Pearl Residence,25.376213,51.54364,19
ORD-1350,2025-01-15 18:05:38,The Pearl Restaurant 19,25.362729,51.554816,The Pearl Residence,25.255244,51.567299,33
ORD-1351,2025-01-15 18:26:52,Al Waab Restaurant 1,25.271361,51.448251,Al Waab Residence,25.249236,51.45094,18
ORD-1352,2025-01-15 18:24:18,Al Sadd Restaurant 13,25.270158,51.478765,Al Sadd Residence,25.232784,51.568644,32
ORD-1353,2025-01-15 18:41:06,West Bay Restaurant 16,25.315836,51.515172,West Bay Residence,25.316432,51.501061,18
ORD-1354,2025-01-15 18:18:27,Al Waab Restaurant 12,25.267371,51.451147,Al Waab Residence,25.247727,51.439213,12
ORD-1355,2025-01-15 18:42:48,West Bay Restaurant 3,25.308346,51.511394,West Bay Residence,25.372832,51.54504,23
ORD-1356,2025-01-15 18:28:42,Al Waab Restaurant 14,25.26258,51.45856,Al Waab Residence,25.26764,51.48107,12
ORD-1357,2025-01-15 18:49:31,Old Airport Restaurant 8,25.268746,51.546683,Old Airport Residence,25.218771,51.557063,25
ORD-1358,2025-01-15 18:01:19,Lusail Restaurant 1,25.405527,51.486195,Lusail Residence,25.403235,51.462393,18
ORD-1359,2025-01-15 18:40:00,The Pearl Restaurant 10,25.368496,51.551393,The Pearl Residence,25.372529,51.546651,10
ORD-1360,2025-01-15 18:50:03,Al Waab Restaurant 16,25.268829,51.448402,Al Waab Residence,25.2562,51.491269,23
ORD-1361,2025-01-15 18:20:23,Al Waab Restaurant 14,25.239748,51.480618,Al Waab Residence,25.234491,51.438908,22
ORD-1362,2025-01-15 18:13:44,Lusail Restaurant 2,25.392156,51.491949,Lusail Residence,25.414781,51.500527,21
ORD-1363,2025-01-15 18:06:58,West Bay Restaurant 13,25.312881,51.495491,West Bay Residence,25.325318,51.511438,20
ORD-1364,2025-01-15 18:37:51,Lusail Restaurant 16,25.374955,51.515039,Lusail Residence,25.381353,51.489948,16
ORD-1365,2025-01-15 18:22:57,Old Airport Restaurant 16,25.242096,51.556172,Old Airport Residence,25.261117,51.455436,36
ORD-1366,2025-01-15 18:14:12,Al Sadd Restaurant 5,25.300998,51.472955,Al Sadd Residence,25.322004,51.506581,22
ORD-1367,2025-01-15 18:07:08,Al Waab Restaurant 5,25.271665,51.438846,Al Waab Residence,25.245856,51.447615,20
ORD-1368,2025-01-15 18:43:27,Al Waab Restaurant 6,25.270124,51.453087,Al Waab Residence,25.33431,51.513653,31
ORD-1369,2025-01-15 18:36:23,West Bay Restaurant 10,25.321281,51.513981,West Bay Residence,25.336936,51.51865,20
ORD-1370,2025-01-15 18:33:59,Lusail Restaurant 19,25.384798,51.509806,Lusail Residence,25.413593,51.500029,16
ORD-1371,2025-01-15 18:07:15,Old Airport Restaurant 12,25.254625,51.566502,Old Airport Residence,25.253688,51.563184,10
ORD-1372,2025-01-15 18:43:54,West Bay Restaurant 17,25.320566,51.506971,West Bay Residence,25.249555,51.55515,33
ORD-1373,2025-01-15 18:45:47,Al Sadd Restaurant 5,25.288679,51.497727,Al Sadd Residence,25.294993,51.481792,14
ORD-1374,2025-01-15 18:51:18,Al Sadd Restaurant 18,25.296496,51.490914,Al Sadd Residence,25.276495,51.503308,14
ORD-1375,2025-01-15 18:15:58,Al Waab Restaurant 5,25.265271,51.452354,Al Waab Residence,25.259207,51.452976,9
ORD-1376,2025-01-15 18:37:04,Al Sadd Restaurant 14,25.273787,51.484457,Al Sadd Residence,25.253464,51.469756,11
ORD-1377,2025-01-15 18:00:56,Old Airport Restaurant 8,25.258982,51.551236,Old Airport Residence,25.321639,51.507127,30
ORD-1378,2025-01-15 18:13:06,Lusail Restaurant 11,25.396952,51.512592,Lusail Residence,25.407837,51.498888,13
ORD-1379,2025-01-15 18:10:44,Al Sadd Restaurant 12,25.287583,51.485155,Al Sadd Residence,25.300395,51.489059,18
ORD-1380,2025-01-15 18:15:48,Lusail Restaurant 14,25.396703,51.511732,Lusail Residence,25.427166,51.506898,23
ORD-1381,2025-01-15 18:05:35,West Bay Restaurant 4,25.30085,51.51482,West Bay Residence,25.315975,51.517821,13
ORD-1382,2025-01-15 18:59:34,Al Sadd Restaurant 10,25.30426,51.50954,Al Sadd Residence,25.303065,51.479656,20
ORD-1383,2025-01-15 18:05:37,Al Sadd Restaurant 3,25.30822,51.492573,Al Sadd Residence,25.300792,51.49658,18
ORD-1384,2025-01-15 18:02:46,Al Sadd Restaurant 8,25.29822,51.486022,Al Sadd Residence,25.294258,51.474644,11
ORD-1385,2025-01-15 18:55:56,West Bay Restaurant 7,25.301484,51.509733,West Bay Residence,25.273831,51.554631,28
ORD-1386,2025-01-15 18:40:32,The Pearl Restaurant 16,25.377263,51.542321,The Pearl Residence,25.372597,51.548529,18
ORD-1387,2025-01-15 18:34:58,Lusail Restaurant 18,25.390997,51.507731,Lusail Residence,25.378577,51.503476,16
ORD-1388,2025-01-15 18:03:23,Al Waab Restaurant 7,25.238564,51.479108,Al Waab Residence,25.270479,51.474616,17
ORD-1389,2025-01-15 18:28:34,Lusail Restaurant 3,25.3782,51.518229,Lusail Residence,25.400246,51.480256,22
ORD-1390,2025-01-15 18:45:28,Al Waab Restaurant 20,25.215072,51.462761,Al Waab Residence,25.227543,51.466354,20
ORD-1391,2025-01-15 18:14:26,Al Waab Restaurant 11,25.277301,51.464573,Al Waab Residence,25.334879,51.515341,30
ORD-1392,2025-01-15 18:57:03,Lusail Restaurant 13,25.402144,51.491999,Lusail Residence,25.397962,51.503604,10
ORD-1393,2025-01-15 18:29:10,Al Sadd Restaurant 15,25.272684,51.491618,Al Sadd Residence,25.310114,51.478129,21
ORD-1394,2025-01-15 18:19:30,West Bay Restaurant 1,25.320422,51.500473,West Bay Residence,25.304888,51.504408,18
ORD-1395,2025-01-15 18:49:57,Lusail Restaurant 17,25.386866,51.501324,Lusail Residence,25.382903,51.501527,15
ORD-1396,2025-01-15 18:47:33,The Pearl Restaurant 14,25.375293,51.541299,The Pearl Residence,25.371854,51.551876,20
ORD-1397,2025-01-15 18:35:53,Lusail Restaurant 6,25.387119,51.522907,Lusail Residence,25.40554,51.51477,14
ORD-1398,2025-01-15 18:44:24,Al Sadd Restaurant 1,25.257262,51.4907,Al Sadd Residence,25.279516,51.46499,19
ORD-1399,2025-01-15 18:04:13,West Bay Restaurant 16,25.335182,51.510795,West Bay Residence,25.24861,51.549199,32
ORD-1400,2025-01-15 18:20:16,Al Waab Restaurant 11,25.237981,51.430017,Al Waab Residence,25.375759,51.550626,54
ORD-1401,2025-01-15 18:47:35,Lusail Restaurant 1,25.401187,51.513333,Lusail Residence,25.387244,51.480246,20
ORD-1402,2025-01-15 18:49:00,The Pearl Restaurant 4,25.367102,51.552142,The Pearl Residence,25.378074,51.554041,14
ORD-1403,2025-01-15 18:46:18,Al Sadd Restaurant 3,25.273892,51.470325,Al Sadd Residence,25.280828,51.49699,24
ORD-1404,2025-01-15 18:39:23,Lusail Restaurant 9,25.38369,51.496738,Lusail Residence,25.394359,51.496438,14
ORD-1405,2025-01-15 18:43:42,Lusail Restaurant 13,25.391731,51.507467,Lusail Residence,25.323306,51.513694,29
ORD-1406,2025-01-15 18:46:46,The Pearl Restaurant 17,25.375,51.553576,The Pearl Residence,25.379087,51.538496,12
ORD-1407,2025-01-15 18:28:40,West Bay Restaurant 7,25.326635,51.51997,West Bay Residence,25.323737,51.517183,12
ORD-1408,2025-01-15 18:49:49,West Bay Restaurant 13,25.32747,51.509752,West Bay Residence,25.262862,51.440286,34
ORD-1409,2025-01-15 18:35:41,Old Airport Restaurant 20,25.246363,51.555753,Old Airport Residence,25.241886,51.549829,13
ORD-1410,2025-01-15 18:14:38,Lusail Restaurant 9,25.399271,51.496182,Lusail Residence,25.39843,51.497136,15
ORD-1411,2025-01-15 18:14:39,The Pearl Restaurant 20,25.37556,51.546628,The Pearl Residence,25.375264,51.546755,7
ORD-1412,2025-01-15 18:36:29,The Pearl Restaurant 3,25.379064,51.538618,The Pearl Residence,25.312584,51.503101,28
ORD-1413,2025-01-15 18:03:04,West Bay Restaurant 18,25.324394,51.516839,West Bay Residence,25.308683,51.511785,17
ORD-1414,2025-01-15 18:03:27,The Pearl Restaurant 12,25.364995,51.554744,The Pearl Residence,25.39349,51.517803,20
ORD-1415,2025-01-15 18:28:56,Al Waab Restaurant 1,25.258125,51.481569,Al Waab Residence,25.258993,51.453318,15
ORD-1416,2025-01-15 18:03:42,The Pearl Restaurant 4,25.375097,51.554074,The Pearl Residence,25.375427,51.546614,11
ORD-1417,2025-01-15 18:43:30,Lusail Restaurant 14,25.399871,51.519637,Lusail Residence,25.389356,51.519215,15
ORD-1418,2025-01-15 18:49:23,Old Airport Restaurant 9,25.223561,51.565634,Old Airport Residence,25.25611,51.568676,18
ORD-1419,2025-01-15 18:41:06,Old Airport Restaurant 8,25.228548,51.5604,Old Airport Residence,25.22643,51.541147,14
ORD-1420,2025-01-15 18:44:44,Lusail Restaurant 1,25.387457,51.504356,Lusail Residence,25.39271,51.506575,14
ORD-1421,2025-01-15 18:17:55,Al Sadd Restaurant 19,25.273878,51.493447,Al Sadd Residence,25.314146,51.498343,18
ORD-1422,2025-01-15 18:39:44,Old Airport Restaurant 6,25.251759,51.566503,Old Airport Residence,25.258178,51.535538,14
ORD-1423,2025-01-15 18:05:47,Lusail Restaurant 13,25.382745,51.498822,Lusail Residence,25.404234,51.513844,17
ORD-1424,2025-01-15 18:15:18,Al Waab Restaurant 12,25.23034,51.446035,Al Waab Residence,25.275739,51.449689,21
ORD-1425,2025-01-15 18:49:42,Lusail Restaurant 8,25.397609,51.493283,Lusail Residence,25.393936,51.496226,14
ORD-1426,2025-01-15 18:30:27,Lusail Restaurant 18,25.423462,51.514889,Lusail Residence,25.393694,51.490284,24
ORD-1427,2025-01-15 18:36:59,The Pearl Restaurant 4,25.37791,51.548184,The Pearl Residence,25.363609,51.554779,19
ORD-1428,2025-01-15 18:14:38,Lusail Restaurant 7,25.375027,51.473443,Lusail Residence,25.40082,51.519426,24
ORD-1429,2025-01-15 18:14:02,Old Airport Restaurant 7,25.24866,51.548617,Old Airport Residence,25.275787,51.510361,22
ORD-1430,2025-01-15 18:16:25,The Pearl Restaurant 7,25.377719,51.545716,The Pearl Residence,25.225261,51.558023,43
ORD-1431,2025-01-15 18:53:47,Old Airport Restaurant 9,25.250614,51.558638,Old Airport Residence,25.324494,51.464854,40
ORD-1432,2025-01-15 18:09:51,Al Sadd Restaurant 15,25.299284,51.480276,Al Sadd Residence,25.262853,51.453407,20
ORD-1433,2025-01-15 18:14:38,West Bay Restaurant 4,25.318786,51.515989,West Bay Residence,25.326131,51.51042,17
ORD-1434,2025-01-15 18:10:07,Old Airport Restaurant 11,25.235645,51.550484,Old Airport Residence,25.238008,51.546945,16
